sale_year,urban_rural_flag,property_type,new_build,total_transactions,total_sales_volume,average_price,min_price,max_price,avg_imd_score,avg_crime_score,avg_education_score
2011,Rural,Semi-Detached,t,2005,400374343.00,199687.951620947631,28500.00,860000.00,15.1187157552788305,-0.48390200324851109908,17.3383649160801299
2011,Rural,Terraced,f,23330,3889567598.00,166719.571281611659,8500.00,2550000.00,15.6774176540004720,-0.55356478640547557234,16.3291295256077413
2011,Rural,Terraced,t,2320,437268533.00,188477.815948275862,22800.00,1380000.00,15.7590628390596745,-0.49388743218806509946,18.1190384267631103
2011,Urban,Detached,f,94884,31388722595.00,330811.544570212048,12000.00,14425000.00,12.2511492269205761,-0.39240483353721030185,12.8935542367838133
2011,Urban,Detached,t,8730,2478000770.00,283848.885452462772,52000.00,6750000.00,15.9951077602523659,-0.16095545741324921136,17.8584638485804416
2011,Urban,Flats/Maisonettes,f,92822,21532861949.00,231980.155017129560,1889.00,16000000.00,19.5157197306471039,0.16287652469068214168,13.6580723420562794
2011,Urban,Flats/Maisonettes,t,20005,4144201536.00,207158.287228192952,15000.00,21000000.00,21.2621376189251736,0.24492131653381331962,17.2419371046541527
2011,Urban,Other,f,100,105108187.00,1051081.870000000000,100.00,73206100.00,23.5000625000000000,0.23233333333333333333,21.2618854166666667
2011,Urban,Other,t,3,701500.00,233833.333333333333,20000.00,661500.00,33.5656666666666667,0.57500000000000000000,30.9310000000000000
2011,Urban,Semi-Detached,f,147531,29437625946.00,199535.188848445411,4250.00,16000000.00,18.3052057612586483,-0.06068696501082358268,19.8674003593712418
2011,Urban,Semi-Detached,t,7691,1473568087.00,191596.422701859316,28750.00,1925000.00,21.1356704529519002,0.03585499929883606787,23.5660043472163792
2011,Urban,Terraced,f,155854,30213506284.00,193857.753307582738,550.00,19250000.00,23.7758550135045026,0.23130902747374872869,23.6175096619496326
2011,Urban,Terraced,t,11356,2158113420.00,190041.688974991194,16995.00,2600000.00,21.4783187677118567,0.11105091873114544291,23.8844994972118110
2011,,Detached,f,292,99549214.00,340921.965753424658,20000.00,1820000.00,,,
2011,,Detached,t,565,147913652.00,261794.074336283186,70000.00,1565000.00,,,
2011,,Flats/Maisonettes,f,351,104533835.00,297817.193732193732,15750.00,6400000.00,,,
2011,,Flats/Maisonettes,t,1519,334341752.00,220106.485845951284,30625.00,3475000.00,,,
2011,,Other,f,16,9235732.00,577233.250000000000,1171.00,4698652.00,,,
2011,,Semi-Detached,f,163,33433417.00,205112.987730061350,35000.00,1500000.00,,,
2011,,Semi-Detached,t,518,98087394.00,189357.903474903475,50000.00,890000.00,,,
2011,,Terraced,f,206,33549447.00,162861.393203883495,15000.00,4000000.00,,,
2011,,Terraced,t,661,118392278.00,179110.859304084720,12950.00,2000000.00,,,
2012,Rural,Detached,f,50240,17102630423.00,340418.599183917197,20000.00,5000000.00,13.1640532512537937,-0.77993045480961708173,12.1645873996426957
2012,Rural,Detached,t,4013,1264204824.00,315027.367057064540,60000.00,3000000.00,12.9315113109839193,-0.59760834014717906787,13.8647879531207413
2012,Rural,Flats/Maisonettes,f,5174,797123200.00,154063.239273289525,10000.00,1900000.00,14.2798865349358321,-0.54439050723161540029,14.6396374006926054
2012,Rural,Flats/Maisonettes,t,1063,192144845.00,180757.144873000941,38750.00,850000.00,13.7578360488798371,-0.47966395112016293279,14.6869694501018330
2012,Rural,Other,f,46,27266261.00,592744.804347826087,100.00,5000000.00,14.5004285714285714,-0.71980952380952380952,12.8227142857142857
2012,Rural,Other,t,2,164800.00,82400.000000000000,54000.00,110800.00,23.9820000000000000,-0.65600000000000000000,30.5490000000000000
2012,Rural,Semi-Detached,f,30132,5948157805.00,197403.352084163016,20000.00,1687500.00,14.1143501301665418,-0.65544021254591491031,15.0889455796868871
2012,Rural,Semi-Detached,t,2102,421035054.00,200302.118934348240,30000.00,1475000.00,14.3546132992327366,-0.51007161125319693095,16.7193473145780051
2012,Rural,Terraced,f,24420,4246168112.00,173880.758067158067,10000.00,1750000.00,15.3222289269467487,-0.56784269913477834270,15.9092527428418518
2012,Rural,Terraced,t,2452,486701596.00,198491.678629690049,33000.00,815000.00,14.7141517509727626,-0.51701599654128837008,16.8680224816255945
2012,Urban,Detached,f,96926,31683551939.00,326883.931442543796,10200.00,20000000.00,12.1758495380364390,-0.40199334038511354805,12.9086647849926604
2012,Urban,Detached,t,11157,3294048583.00,295245.010576319799,45000.00,5750000.00,16.5686923453886112,-0.13603891012447319416,18.4656453004018426
2012,Urban,Flats/Maisonettes,f,95518,23094409802.00,241780.709416026299,6500.00,25533000.00,19.6483006434293506,0.17452250937446735981,13.7402633053519686
2012,Urban,Flats/Maisonettes,t,20559,4833910269.00,235123.803151904275,13200.00,25000000.00,21.7378655199762070,0.27658233369683751363,17.4430943789035392
2012,Urban,Other,f,150,80765476.00,538436.506666666667,400.00,11400000.00,27.3171985815602837,0.45442553191489361702,24.5445106382978723
2012,Urban,Other,t,3,88950.00,29650.000000000000,5000.00,44950.00,20.1076666666666667,1.05233333333333333333,14.5786666666666667
2012,Urban,Semi-Detached,f,142958,29049383785.00,203202.225723639111,12000.00,54959000.00,18.0369404006897358,-0.06674685819499649287,19.6376450125672200
2012,Urban,Semi-Detached,t,8726,1761815894.00,201904.182214072886,28500.00,3035000.00,21.4056665040253720,0.05246157599414491339,24.0865078067821420
2012,Urban,Terraced,f,157360,31781621783.00,201967.601569649212,10000.00,27000000.00,23.2165341382597855,0.20812743261352196436,23.1356768982552519
2012,Urban,Terraced,t,12662,2618483260.00,206798.551571631654,25000.00,4175000.00,21.7666907959384212,0.12149525057320668195,24.0954706026858827
2012,,Detached,f,189,66608613.00,352426.523809523810,35000.00,3300000.00,,,
2012,,Detached,t,504,139252250.00,276294.146825396825,45000.00,1350000.00,,,
2012,,Flats/Maisonettes,f,243,72201924.00,297127.259259259259,24000.00,2010000.00,,,
2012,,Flats/Maisonettes,t,1161,255573927.00,220132.581395348837,35500.00,2550000.00,,,
2012,,Other,f,27,48661955.00,1802294.629629629630,4500.00,38270160.00,,,
2012,,Other,t,1,302211.00,302211.000000000000,302211.00,302211.00,,,
2012,,Semi-Detached,f,103,22273668.00,216249.203883495146,60000.00,885000.00,,,
2012,,Semi-Detached,t,440,78990638.00,179524.177272727273,87000.00,660000.00,,,
2012,,Terraced,f,85,12980108.00,152707.152941176471,16000.00,500000.00,,,
2012,,Terraced,t,538,102265710.00,190084.962825278810,60000.00,825000.00,,,
2013,Rural,Detached,f,59859,20585884086.00,343906.247782288378,14000.00,5260000.00,13.2533239929947461,-0.77576151443479516854,12.3801753660606279
2013,Rural,Detached,t,5011,1621131930.00,323514.653761724207,40000.00,2380000.00,12.5275447905477981,-0.62002148227712137487,13.8377606874328679
2013,Rural,Flats/Maisonettes,f,6712,1048796646.00,156256.949642431466,10000.00,2300000.00,14.0581227414330218,-0.54451651090342679128,14.6574118380062305
2013,Rural,Flats/Maisonettes,t,1022,192147440.00,188011.193737769080,21000.00,850000.00,13.1013836608066184,-0.58639503619441571872,14.9100920372285419
2013,Rural,Other,f,646,420608243.00,651096.351393188854,500.00,26000000.00,15.0795916955017301,-0.65750865051903114187,14.5517681660899654
2013,Rural,Other,t,13,3103092.00,238699.384615384615,57600.00,660000.00,12.4522500000000000,-0.49166666666666666667,13.6383333333333333
2013,Rural,Semi-Detached,f,35646,7179749265.00,201418.090809628009,4950.00,3250000.00,14.1493080135576807,-0.65473668442077230360,15.0871147258201186
2013,Rural,Semi-Detached,t,2594,542649196.00,209193.984579799537,6500.00,2500000.00,14.7412461799660441,-0.53694227504244482173,16.8709923599320883
2013,Rural,Terraced,f,29889,5236678953.00,175204.220716651611,10000.00,1875000.00,15.3267443864325094,-0.56656391251962466684,16.0156241191719303
2013,Rural,Terraced,t,2798,590686359.00,211110.206933523946,16260.00,1175000.00,14.3421903695408735,-0.52019634191862635312,16.3305782008212019
2013,Urban,Detached,f,115309,38651967128.00,335203.385061009982,1427.00,23305000.00,12.2631470320631801,-0.39363097317756669214,13.0196683316956000
2013,Urban,Detached,t,14526,4402865166.00,303102.379595208591,7429.00,5913448.00,16.2118371451985398,-0.12897869328764061685,17.9857087089324294
2013,Urban,Flats/Maisonettes,f,122799,31190439044.00,253995.871660192673,5000.00,20450000.00,19.8380823055833948,0.17555024723977702865,13.9633760529432715
2013,Urban,Flats/Maisonettes,t,22278,5998316832.00,269248.443845946674,15000.00,39000000.00,21.5105387074674583,0.27196729846997031286,16.1447589860698790
2013,Urban,Other,f,3292,7896973948.00,2398837.772782503038,100.00,92000000.00,25.6203761410135348,0.32335977337110481586,22.8319512118350645
2013,Urban,Other,t,63,15579992.00,247301.460317460317,10000.00,1536000.00,19.0304426229508197,-0.20501639344262295082,19.4780983606557377
2013,Urban,Semi-Detached,f,168249,35069192952.00,208436.263823261951,1225.00,18989400.00,18.1471036206220474,-0.06331086809035060966,19.7649070352227955
2013,Urban,Semi-Detached,t,10831,2262092184.00,208853.493121595421,29375.00,2700000.00,21.3927275026753575,0.06936890748127249732,24.6171852320264617
2013,Urban,Terraced,f,189621,39754760007.00,209653.783109465724,1000.00,24606707.00,23.2817184649783051,0.20967050938634552378,23.3541687217745506
2013,Urban,Terraced,t,14243,3071679924.00,215662.425331741908,7429.00,12100000.00,21.7608982400231766,0.13279213442456724850,23.9739868182805823
2013,,Detached,f,255,88301375.00,346279.901960784314,31000.00,1565000.00,,,
2013,,Detached,t,913,273891530.00,299990.722891566265,58497.00,2250000.00,,,
2013,,Flats/Maisonettes,f,365,146997674.00,402733.353424657534,20000.00,6908750.00,,,
2013,,Flats/Maisonettes,t,1911,527137361.00,275843.726321297750,20000.00,5800000.00,,,
2013,,Other,f,429,1247000888.00,2906761.976689976690,666.00,94390560.00,,,
2013,,Other,t,52,43458411.00,835738.673076923077,7500.00,28896000.00,,,
2013,,Semi-Detached,f,95,22115753.00,232797.400000000000,75000.00,1035000.00,,,
2013,,Semi-Detached,t,782,161003311.00,205886.586956521739,10000.00,2700000.00,,,
2013,,Terraced,f,120,40763589.00,339696.575000000000,20000.00,12250000.00,,,
2013,,Terraced,t,817,165633987.00,202734.378212974296,21509.00,925000.00,,,
2014,Rural,Detached,f,70878,25735745744.00,363099.209119896160,10500.00,5236560.00,13.3214468390804598,-0.77539392271949131817,12.4341890743458058
2014,Rural,Detached,t,6450,2203694158.00,341658.008992248062,26836.00,4983772.00,12.9631292088240172,-0.59202670426273013767,14.0420018245148449
2014,Rural,Flats/Maisonettes,f,9041,1449762985.00,160354.273310474505,2500.00,1350000.00,14.0691999303782780,-0.52418612207008586679,14.7923179391970295
2014,Rural,Flats/Maisonettes,t,1440,295745294.00,205378.676388888889,35000.00,1900000.00,13.5872017804154303,-0.45794065281899109792,14.2297410979228487
2014,Rural,Other,f,1950,1552551488.00,796180.250256410256,500.00,52160600.00,15.4453627060830017,-0.63382262649232518476,14.5997498578737919
2014,Rural,Other,t,33,11278643.00,341777.060606060606,1500.00,2900000.00,11.6932758620689655,-0.63303448275862068966,10.7782413793103448
2014,Rural,Semi-Detached,f,41697,8789222310.00,210787.881862004461,957.00,2275000.00,14.4621555129831465,-0.64489349418800321019,15.5711304527920884
2014,Rural,Semi-Detached,t,3090,664843214.00,215159.616181229773,10000.00,1925000.00,14.8388150329061309,-0.52976965708347765847,17.6856823692414271
2014,Rural,Terraced,f,37228,6867778989.00,184478.859702374557,3500.00,2100000.00,15.5456732140769321,-0.56312779141821583070,16.3472782649362797
2014,Rural,Terraced,t,2832,623464255.00,220149.807556497175,13952.00,2100000.00,14.3373302238805970,-0.51870410447761194030,16.4035906716417910
2014,Urban,Detached,f,133281,47245096098.00,354477.353096090215,530.00,25400000.00,12.6331456374835781,-0.37040204693314033528,13.4738701589873896
2014,Urban,Detached,t,18575,5812114843.00,312899.856958277254,19995.00,5633750.00,16.6440036506924726,-0.10487471750593961871,18.5917000637422495
2014,Urban,Flats/Maisonettes,f,160114,42302283316.00,264201.027492911301,100.00,46013365.00,20.2586383235971644,0.19273804614816794573,14.9811760082980159
2014,Urban,Flats/Maisonettes,t,25855,8479300801.00,327955.938928640495,14999.00,50000000.00,22.2032369741260122,0.31569069721508986767,16.0667286193956152
2014,Urban,Other,f,9596,19128059588.00,1993336.764068361817,100.00,100784221.00,25.7170690928843020,0.30947365562194459533,22.8659943508962520
2014,Urban,Other,t,187,106414425.00,569061.096256684492,5000.00,11220000.00,23.7624371584699454,0.09527868852459016393,20.6488524590163934
2014,Urban,Semi-Detached,f,193768,42306608601.00,218336.405397176004,3500.00,19750000.00,18.7792773512943277,-0.03973150477427033460,20.5155844951175309
2014,Urban,Semi-Detached,t,13680,2936421867.00,214650.721271929825,15428.00,13000050.00,22.4428849455771884,0.11221385865399356124,25.8552521079258010
2014,Urban,Terraced,f,233573,50747899042.00,217267.830793798941,166.00,45900000.00,24.0570529649207976,0.23622199147742596688,24.3989108500997896
2014,Urban,Terraced,t,15119,3441543272.00,227630.350684569085,19935.00,4150000.00,22.0217307639555617,0.15315039089288163489,24.4817488684679742
2014,,Detached,f,308,134600229.00,437013.730519480519,22000.00,7160000.00,,,
2014,,Detached,t,879,269284100.00,306352.787258248009,30000.00,5100000.00,,,
2014,,Flats/Maisonettes,f,563,135725995.00,241076.367673179396,14000.00,9650000.00,,,
2014,,Flats/Maisonettes,t,1789,414219126.00,231536.683063163779,11904.00,3272500.00,,,
2014,,Other,f,1196,3805585396.00,3181927.588628762542,100.00,132500000.00,,,
2014,,Other,t,57,49658238.00,871197.157894736842,25000.00,12842110.00,,,
2014,,Semi-Detached,f,127,26918508.00,211956.755905511811,34020.00,750000.00,,,
2014,,Semi-Detached,t,848,156855363.00,184970.946933962264,15940.00,967000.00,,,
2014,,Terraced,f,171,45346339.00,265183.269005847953,15000.00,4200000.00,,,
2014,,Terraced,t,814,164797008.00,202453.326781326781,15940.00,1500000.00,,,
2015,Rural,Detached,f,69887,26341559808.00,376916.448094781576,9200.00,18000000.00,13.4396413983268683,-0.76365021576233428362,12.5345767163621068
2015,Rural,Detached,t,8557,3092948189.00,361452.400257099451,44500.00,3200000.00,12.5391370237060941,-0.60575065160729800174,14.0057451905175624
2015,Rural,Flats/Maisonettes,f,9271,1538057897.00,165899.891813180887,3500.00,1825000.00,14.1725026550672240,-0.52068873573607501977,14.9486352954468422
2015,Rural,Flats/Maisonettes,t,1434,294098464.00,205089.584379358438,6250.00,1525000.00,13.7266972543352601,-0.44242268786127167630,14.1131423410404624
2015,Rural,Other,f,2928,2373342774.00,810567.887295081967,500.00,66205000.00,15.2189901140684411,-0.62907718631178707224,14.2302140684410646
2015,Rural,Other,t,86,24191920.00,281301.395348837209,8000.00,4092000.00,14.3307738095238095,-0.39150000000000000000,12.1886071428571429
2015,Rural,Semi-Detached,f,40638,9053795818.00,222791.373049854816,286.00,2400000.00,14.5068664872642012,-0.64189425023979537461,15.5453357401683896
2015,Rural,Semi-Detached,t,3879,882256676.00,227444.360917762310,16000.00,890000.00,14.8222170563961486,-0.48422751031636863824,16.9924354883081155
2015,Rural,Terraced,f,37575,7319529747.00,194797.864191616766,9044.00,3400000.00,15.6005322730979844,-0.55856437143190026797,16.3552377082605150
2015,Rural,Terraced,t,3160,691972329.00,218978.585126582278,16000.00,1120000.00,14.6557939533355242,-0.51589023989484061781,17.0915307262569832
2015,Urban,Detached,f,134388,49787326879.00,370474.498310861089,2000.00,25350000.00,12.7664402476441793,-0.36590589989616432581,13.5967516687876209
2015,Urban,Detached,t,22154,7239681401.00,326788.904983298727,6250.00,7850000.00,16.0874674087396102,-0.13275287998833422447,17.7813773392310310
2015,Urban,Flats/Maisonettes,f,160741,42792138715.00,266217.945110457195,1402.00,25000000.00,20.7636657536157451,0.21578397468819945090,15.5716028862554133
2015,Urban,Flats/Maisonettes,t,30713,10846882862.00,353169.109562725882,5562.00,22700000.00,22.5033725910064240,0.36115924888815681107,16.6675745676165376
2015,Urban,Other,f,14912,27029576667.00,1812605.731424356223,100.00,225000000.00,25.6571055896292166,0.32432506272651240591,22.8949487036520769
2015,Urban,Other,t,449,256311650.00,570850.000000000000,1000.00,70154750.00,24.6827716894977169,0.33532191780821917808,21.4863470319634703
2015,Urban,Semi-Detached,f,193020,44521989290.00,230659.979743031810,700.00,30000000.00,18.9880995972629096,-0.02983522563603654527,20.7483930409639602
2015,Urban,Semi-Detached,t,15993,3523771123.00,220332.090477083724,10039.00,3500000.00,22.2500538390744149,0.12568708914015251118,24.8016662503286879
2015,Urban,Terraced,f,236905,53461119562.00,225664.800498089952,100.00,36750000.00,24.4666196327182399,0.25120341554293825408,24.7896225248403123
2015,Urban,Terraced,t,15899,3789374619.00,238340.437700484307,170.00,4250000.00,22.5452534346103038,0.16464755614266842801,25.0405359313077939
2015,,Detached,f,360,166055551.00,461265.419444444444,23413.00,4500000.00,,,
2015,,Detached,t,1150,372481363.00,323896.837391304348,10000.00,3200000.00,,,
2015,,Flats/Maisonettes,f,593,236591564.00,398973.969645868465,11464.00,28000000.00,,,
2015,,Flats/Maisonettes,t,2824,881935786.00,312300.207507082153,10000.00,4268926.00,,,
2015,,Other,f,1477,3733494768.00,2527755.428571428571,250.00,85585000.00,,,
2015,,Other,t,91,62455629.00,686325.593406593407,2000.00,9500000.00,,,
2015,,Semi-Detached,f,131,61671009.00,470771.061068702290,16000.00,15400000.00,,,
2015,,Semi-Detached,t,1030,208199649.00,202135.581553398058,21583.00,1100000.00,,,
2015,,Terraced,f,190,49131918.00,258589.042105263158,29000.00,4000000.00,,,
2015,,Terraced,t,1053,246598102.00,234186.231718898386,21583.00,2150000.00,,,
2016,Rural,Detached,f,70572,27621967880.00,391401.233917134274,15100.00,5200000.00,13.6021192199437073,-0.76265904240512201911,12.7285724536822245
2016,Rural,Detached,t,9649,3672631466.00,380623.014405637890,15000.00,2285000.00,12.7589206678306416,-0.53328841117415975557,13.9308369707551288
2016,Rural,Flats/Maisonettes,f,9919,1748590538.00,176286.978324427866,2800.00,2800000.00,14.2721303427845959,-0.54206316123571730851,15.0761473762166737
2016,Rural,Flats/Maisonettes,t,1771,382171568.00,215794.222473178995,50000.00,2175000.00,14.3882978971962617,-0.49058352803738317757,14.9256647196261682
2016,Rural,Other,f,9326,5425132837.00,581721.299270855672,100.00,64661605.00,15.6220359223300971,-0.66268968446601941748,13.7077257281553398
2016,Rural,Other,t,519,64749428.00,124758.050096339114,1500.00,1350000.00,16.8715021739130435,-0.03967173913043478261,17.1491347826086957
2016,Rural,Semi-Detached,f,42110,9815694698.00,233096.525718356685,4800.00,2100000.00,14.6425207278521679,-0.63864095710503996505,15.7626074173070498
2016,Rural,Semi-Detached,t,4400,1037298020.00,235749.550000000000,22000.00,1550000.00,14.8063990442054958,-0.43866045400238948626,16.8331529271206691
2016,Rural,Terraced,f,37340,7481114744.00,200351.225066952330,9000.00,2275000.00,15.9387630752062961,-0.54261668575455906969,16.7664530291016944
2016,Rural,Terraced,t,3213,741973942.00,230928.708994708995,29230.00,980000.00,14.8474676328502415,-0.47735877616747181965,16.9822911433172303
2016,Urban,Detached,f,132183,50883172881.00,384944.908808243117,3020.00,53489500.00,13.0959821002291362,-0.34878354211076780596,13.9840978818870606
2016,Urban,Detached,t,23369,7910636992.00,338509.863152039026,11840.00,4500000.00,16.2813051968791349,-0.13680736414655290414,17.9478248847926267
2016,Urban,Flats/Maisonettes,f,158053,42577518314.00,269387.599817782643,100.00,29000000.00,21.0505692841542060,0.23040549517298422012,16.2537002856145883
2016,Urban,Flats/Maisonettes,t,38779,15044986454.00,387967.365171871374,12200.00,26800000.00,22.9778570197430273,0.38301875065287788572,16.3702232320066855
2016,Urban,Other,f,27772,34034783176.00,1225507.099812761054,100.00,370000000.00,25.1387663685422091,0.30544348843352579343,22.6911454394505453
2016,Urban,Other,t,2616,401365477.00,153427.170107033639,100.00,27813384.00,30.6118572527895344,0.84751635244324740285,30.1451111966140823
2016,Urban,Semi-Detached,f,196480,47148185462.00,239964.298971905537,245.00,16500000.00,19.3477772860567661,-0.01967168971274455242,21.1625202009931932
2016,Urban,Semi-Detached,t,16172,3767103406.00,232939.859386594113,24000.00,2950000.00,21.6310064335846114,0.08997004159085001300,24.3786442682609826
2016,Urban,Terraced,f,233138,54035334926.00,231774.034803421150,1.00,40500000.00,25.0078527155596917,0.26700108423611048366,25.5355491158958049
2016,Urban,Terraced,t,14306,3764029569.00,263108.455822731721,9060.00,3300000.00,21.7914720793534166,0.13029191770756796473,23.8851360029390154
2016,,Detached,f,432,194570111.00,450393.775462962963,17500.00,3500000.00,,,
2016,,Detached,t,1339,450722819.00,336611.515309932786,15200.00,2270000.00,,,
2016,,Flats/Maisonettes,f,659,272718797.00,413837.324734446131,35000.00,13550000.00,,,
2016,,Flats/Maisonettes,t,4162,1227497982.00,294929.837097549255,22006.00,7900000.00,,,
2016,,Other,f,4676,7857285821.00,1680343.417664670659,100.00,249500000.00,,,
2016,,Other,t,890,117199610.00,131684.955056179775,1900.00,6500589.00,,,
2016,,Semi-Detached,f,203,46453392.00,228834.443349753695,42500.00,950000.00,,,
2016,,Semi-Detached,t,1010,223924209.00,221707.137623762376,12500.00,1167075.00,,,
2016,,Terraced,f,252,65678744.00,260629.936507936508,10000.00,2500000.00,,,
2016,,Terraced,t,911,214826053.00,235813.450054884742,10039.00,1675000.00,,,
2017,Rural,Detached,f,70903,28925609056.00,407960.298661551697,13500.00,8075000.00,13.5206514642342775,-0.76832897650720889536,12.5404587056509687
2017,Rural,Detached,t,10633,4169152731.00,392095.620332925797,60000.00,1995000.00,12.4874103070391944,-0.55069384934346924672,13.2725867311679337
2017,Rural,Flats/Maisonettes,f,9506,1725124777.00,181477.464443509363,1500.00,1500000.00,14.3607862629411110,-0.52946287431815651787,15.1193083602360013
2017,Rural,Flats/Maisonettes,t,1377,337876614.00,245371.542483660131,50000.00,1295000.00,12.6002107692307692,-0.51726923076923076923,12.5435269230769231
2017,Rural,Other,f,18305,11505995319.00,628571.172848948375,100.00,150000000.00,15.8211750124254473,-0.68985779075546719682,13.5624324676938370
2017,Rural,Other,t,608,90001959.00,148029.537828947368,2000.00,1320000.00,17.5176673040152964,-0.17366156787762906310,17.6361586998087954
2017,Rural,Semi-Detached,f,42992,10389678506.00,241665.391375139561,8413.00,3052193.00,14.6620421906693712,-0.63633805780933062880,15.8288023833671400
2017,Rural,Semi-Detached,t,5249,1289300964.00,245627.922270908745,36625.00,1050000.00,13.8399536741214058,-0.49000339456869009585,15.2759716453674121
2017,Rural,Terraced,f,36270,7357527833.00,202854.365398400882,10000.00,2170000.00,16.2241207417121596,-0.53062011650248558968,17.1224640885662875
2017,Rural,Terraced,t,3159,740289483.00,234342.982905982906,35000.00,1000000.00,14.7285342648037259,-0.49169294743845642049,16.4404910179640719
2017,Urban,Detached,f,132106,53143450663.00,402278.856849802431,400.00,37000000.00,13.1007291322810672,-0.34857278262959698742,13.9101393718452047
2017,Urban,Detached,t,25186,8758764169.00,347763.208488843008,4000.00,3000000.00,16.4868325160316862,-0.12338752671947692695,18.0599016304120039
2017,Urban,Flats/Maisonettes,f,145072,40205767986.00,277143.542420315430,8000.00,90000000.00,21.3501569255517300,0.23472086131963650731,16.5596363309251002
2017,Urban,Flats/Maisonettes,t,34469,14781681470.00,428839.869738025472,25000.00,29150000.00,23.3312254971173079,0.35897949758795152371,17.1031653429815272
2017,Urban,Other,f,45865,56108837748.00,1223347.601613430721,100.00,594300000.00,24.9403924160445632,0.30274099947492180901,22.2813317124397872
2017,Urban,Other,t,1983,390000009.00,196671.714069591528,1000.00,33100000.00,25.2637786377708978,0.34609442724458204334,24.4506068111455108
2017,Urban,Semi-Detached,f,204050,50713767475.00,248535.983704974271,500.00,16000000.00,19.5244614400000000,-0.01234579096774193548,21.4228949574193548
2017,Urban,Semi-Detached,t,17773,4364065498.00,245544.674393743319,5900.00,2200000.00,21.4492577289291172,0.09746303044551545786,23.8461454096626308
2017,Urban,Terraced,f,228070,53708203016.00,235489.994370149515,1439.00,19574670.00,25.4274958942240779,0.28308276501971700302,25.8973107214103456
2017,Urban,Terraced,t,13474,3637878288.00,269992.451239424076,36112.00,2850000.00,21.2938007498242599,0.10873037569319690697,22.8272890728735453
2017,,Detached,f,481,236743044.00,492189.280665280665,52500.00,4040000.00,,,
2017,,Detached,t,1668,569149808.00,341216.911270983213,75000.00,1550000.00,,,
2017,,Flats/Maisonettes,f,737,214495394.00,291038.526458616011,38500.00,6176000.00,,,
2017,,Flats/Maisonettes,t,4864,1625459262.00,334181.591694078947,27887.00,22188000.00,,,
2017,,Other,f,8377,14197002945.00,1694759.811985197565,100.00,263898965.00,,,
2017,,Other,t,1562,448430561.00,287087.427016645327,1000.00,37813238.00,,,
2017,,Semi-Detached,f,181,43229354.00,238836.209944751381,17500.00,1300000.00,,,
2017,,Semi-Detached,t,1329,296619211.00,223189.775018811136,55000.00,1055000.00,,,
2017,,Terraced,f,254,74964351.00,295135.240157480315,19318.00,12500000.00,,,
2017,,Terraced,t,946,218886431.00,231381.005285412262,3612.00,1900000.00,,,
2018,Rural,Detached,f,67099,28201907934.00,420302.954351033547,1350.00,9000000.00,13.5179850415421497,-0.75942744080654165709,12.5718362122754589
2018,Rural,Detached,t,12084,4785314001.00,396004.137785501490,75000.00,4750000.00,12.4743123271092669,-0.60620159059474412172,12.7950554114799447
2018,Rural,Flats/Maisonettes,f,8803,1630931187.00,185269.929228672044,9000.00,2050000.00,14.4444998799519808,-0.52616158463385354142,15.2188331332533013
2018,Rural,Flats/Maisonettes,t,1794,462987102.00,258075.307692307692,55000.00,1495000.00,12.0933842074248674,-0.50247731290512669417,12.6272781378903948
2018,Rural,Other,f,17776,10682800392.00,600967.618811881188,100.00,123965000.00,15.9486110790906180,-0.67780032020493115594,13.6190500800512328
2018,Rural,Other,t,663,123590802.00,186411.466063348416,500.00,3650551.00,15.2201545741324921,-0.32072555205047318612,13.7665899053627760
2018,Rural,Semi-Detached,f,41879,10359711653.00,247372.469567086129,950.00,2200000.00,14.6053380575783677,-0.63832263200480254744,15.8547689818077415
2018,Rural,Semi-Detached,t,6021,1559850830.00,259068.398937053646,4500.00,1225000.00,13.7126477194194886,-0.52846959225984796130,15.1061406357982032
2018,Rural,Terraced,f,35013,7188661154.00,205314.059178019593,17000.00,3737000.00,16.2139725420161367,-0.53332888988104729407,17.0747631150939184
2018,Rural,Terraced,t,3473,841408128.00,242271.272099049813,33750.00,1100000.00,14.0258849583828775,-0.54451248513674197384,15.9521355529131986
2018,Urban,Detached,f,125858,51900434855.00,412372.950904988161,600.00,44649998.00,13.1463857574507840,-0.34450995261461287906,13.9890662890424449
2018,Urban,Detached,t,27975,9962113220.00,356107.711170688114,4200.00,4100000.00,16.3293870276367738,-0.13676758789246098891,17.5103483361534123
2018,Urban,Flats/Maisonettes,f,135187,37106020631.00,274479.207549542486,15000.00,160000000.00,21.2654184863373063,0.23300561065113881054,16.4851446789797713
2018,Urban,Flats/Maisonettes,t,34972,15004262426.00,429036.441324488162,30000.00,56000000.00,23.8806170354494903,0.41901083178869323448,17.2529652745597776
2018,Urban,Other,f,42503,56377357058.00,1326432.417899912947,100.00,569200000.00,24.9383430590436795,0.28756212143595804402,22.2248365095779780
2018,Urban,Other,t,1868,463794390.00,248283.934689507495,1000.00,57062234.00,26.7293711790393013,0.36032641921397379913,27.9871184497816594
2018,Urban,Semi-Detached,f,199693,50604723319.00,253412.604943588408,500.00,17850000.00,19.6113569472945670,-0.01090151559112274020,21.5001827730095008
2018,Urban,Semi-Detached,t,20101,5008184610.00,249151.017859807970,38800.00,5900000.00,21.7280155030747765,0.09679117358276058085,23.6781605085008527
2018,Urban,Terraced,f,223587,53250669434.00,238165.320139364095,100.00,69189235.00,25.6200347787304103,0.28890584121350724280,26.0734654513880652
